,symbol,date,returnOnCapitalEmployed
3,INGA.SW,2016-12-31,
4,INGA.SW,2015-12-31,
5,INGA.SW,2014-12-31,
0,INTC.SW,2019-12-28,0.2106396763969391
1,INTC.SW,2018-12-29,0.20942723443239894
2,INTC.SW,2017-12-30,0.19231205352080735
3,INTC.SW,2016-12-31,0.13905939263638806
4,INTC.SW,2015-12-26,0.16561593231794716
5,INTC.SW,2014-12-27,0.20821199383309835
0,JEN.SW,2019-12-31,0.10247855558709343
1,JEN.SW,2018-12-31,0.11902871320380413
2,JEN.SW,2017-12-31,0.11543024433664674
3,JEN.SW,2016-12-31,0.09363271744167134
4,JEN.SW,2015-12-31,0.09469342392077348
5,JEN.SW,2014-12-31,0.07100748668775406
0,JNJ.SW,2019-12-31,0.14230807135113827
1,JNJ.SW,2019-12-29,0.14230807135113827
2,JNJ.SW,2018-12-31,0.14786730636521966
3,JNJ.SW,2018-12-30,0.14786730636521966
4,JNJ.SW,2017-12-31,0.13941435400659483
5,JNJ.SW,2017-01-01,0.1723183752316809
0,JPM.SW,2019-12-31,0.08057659886981122
1,JPM.SW,2018-12-31,0.07569269848815142
2,JPM.SW,2017-12-31,0.0665094400794408
3,JPM.SW,2016-12-31,0.06285729886155778
4,JPM.SW,2015-12-31,0.05725592289789342
5,JPM.SW,2014-12-31,0.0585418381964272
0,SDF.SW,2019-12-31,0.013780082897506565
1,SDF.SW,2018-12-31,0.006122801960219084
2,SDF.SW,2017-12-31,0.03581759097239581
3,SDF.SW,2016-12-31,0.02818711244193997
4,SDF.SW,2015-12-31,0.09299819977087993
5,SDF.SW,2014-12-31,0.07665285404986881
0,K.SW,2019-12-31,0.1020647583294228
1,K.SW,2019-12-28,0.1020647583294228
2,K.SW,2018-12-31,0.10029431741000679
3,K.SW,2018-12-29,0.10029431741000679
4,K.SW,2017-12-31,0.14101592115238817
5,K.SW,2017-12-30,0.14007946571984106
0,KG.SW,2019-12-31,0.11391761716210626
1,KG.SW,2018-12-31,0.01519177604208605
2,KG.SW,2017-12-31,0.05533617718142078
3,KG.SW,2016-12-31,-0.008104500381388253
4,KG.SW,2015-12-31,-0.12052149681528662
5,KG.SW,2014-12-31,-0.15782916017730922
0,KGX.SW,2019-12-31,0.06319513633313678
1,KGX.SW,2018-12-31,0.058607940499989256
2,KGX.SW,2017-12-31,0.05589105838544899
3,KGX.SW,2016-12-31,0.039048200122025624
4,KGX.SW,2015-12-31,0.07012551234948075
5,KGX.SW,2014-12-31,0.0595779033560143
0,KBX.SW,2019-12-31,0.20930255094953984
1,KBX.SW,2018-12-31,0.22493599452244142
0,KHC.SW,2019-12-31,0.02843708255410099
1,KHC.SW,2019-12-28,0.02843708255410099
2,KHC.SW,2018-12-31,-0.11797869901415202
3,KHC.SW,2018-12-29,-0.11797869901415202
4,KHC.SW,2017-12-31,0.05022706630336058
5,KHC.SW,2017-12-30,0.04957339591406065
0,KU2.SW,2019-12-31,0.0269240287057659
1,KU2.SW,2018-12-31,0.01842855634174675
2,KU2.SW,2017-12-31,0.07358728159924445
3,KU2.SW,2016-12-31,0.095115881163478
4,KU2.SW,2015-12-31,0.10285807878142658
5,KU2.SW,2014-12-31,0.12826899128268993
0,KWS.SW,2020-06-30,0.07236123184600361
1,KWS.SW,2019-06-30,0.10878551122992638
2,KWS.SW,2018-06-30,0.113468727232659
3,KWS.SW,2017-06-30,0.12391701180970348
4,KWS.SW,2016-06-30,0.10980258468404253
0,OR.SW,2019-12-31,0.16427402682954226
1,OR.SW,2018-12-31,0.1828730080893533
2,OR.SW,2017-12-31,0.18065635545771755
3,OR.SW,2016-12-31,0.16362322076683483
4,OR.SW,2015-12-31,0.17689211202305619
5,OR.SW,2014-12-31,0.17074915621721976
0,MMB.SW,2019-12-31,0.041164053075995174
1,MMB.SW,2018-12-31,0.09126466753585398
2,MMB.SW,2017-12-31,0.048861480075901326
3,MMB.SW,2016-12-31,0.06847545219638243
4,MMB.SW,2015-12-31,0.0242098184263618
5,MMB.SW,2014-12-31,0.035555555555555556
0,LXS.SW,2019-12-31,0.04796894496048801
1,LXS.SW,2018-12-31,0.054408482142857144
2,LXS.SW,2017-12-31,0.04094230284706475
3,LXS.SW,2016-12-31,0.04112081513828239
4,LXS.SW,2015-12-31,0.05476326297775243
5,LXS.SW,2014-12-31,0.014265335235378032
0,LEG.SW,2019-12-31,0.08447637184710202
1,LEG.SW,2018-12-31,0.10665888418697407
2,LEG.SW,2017-12-31,0.12321008292457603
3,LEG.SW,2016-12-31,0.10354216195396651
4,LEG.SW,2015-12-31,0.046796683478288026
5,LEG.SW,2014-12-31,0.038846807305677473
0,LEN.SW,2020-03-31,0.1147352561643987
1,LEN.SW,2019-03-31,0.09019279770717262
2,LEN.SW,2018-03-31,0.016957536646673196
3,LEN.SW,2017-03-31,0.05534567507383535
4,LEN.SW,2016-03-31,-0.030180650462890035
5,LEN.SW,2015-03-31,0.09788056673060538
0,LIN.SW,2019-12-31,0.03931392037823027
1,LIN.SW,2018-12-31,0.06277508392390899
0,LLOY.SW,2019-12-31,
1,LLOY.SW,2018-12-31,
2,LLOY.SW,2017-12-31,
3,LLOY.SW,2016-12-31,
4,LLOY.SW,2015-12-31,
5,LLOY.SW,2014-12-31,
0,LMT.SW,2019-12-31,0.2157885326022172
1,LMT.SW,2018-12-31,0.1915480018373909
2,LMT.SW,2017-12-31,0.15550112147326173
3,LMT.SW,2016-12-31,0.1385549001814882
4,LMT.SW,2015-12-31,0.1432237461150238
5,LMT.SW,2014-12-31,0.20253457108740033
0,MC.SW,2019-12-31,0.14499756374857886
1,MC.SW,2018-12-31,0.16512085196721596
2,MC.SW,2017-12-31,0.14816889835098138
3,MC.SW,2016-12-31,0.1382551482525848
4,MC.SW,2015-12-31,0.13295621575876354
5,MC.SW,2014-12-31,0.2034136984970986
0,MAN.SW,2019-12-31,0.06194381434304659
1,MAN.SW,2018-12-31,0.05049869709767275
2,MAN.SW,2017-12-31,0.026546517291768143
3,MAN.SW,2016-12-31,0.004578583442347225
4,MAN.SW,2015-12-31,0.008923539357505166
5,MAN.SW,2014-12-31,0.022735813603908306
0,MA.SW,2019-12-31,0.5614470343872605
1,MA.SW,2018-12-31,0.543001432124821
2,MA.SW,2017-12-31,0.5202616464582004
3,MA.SW,2016-12-31,0.49228354695265497
4,MA.SW,2015-12-31,0.4967438132451658
0,MCD.SW,2019-12-31,0.18268709358438634
1,MCD.SW,2018-12-31,0.2619538369244278
2,MCD.SW,2017-12-31,0.2773419682917598
3,MCD.SW,2016-12-31,0.2491689529533017
4,MCD.SW,2015-12-31,0.1873683488480435
5,MCD.SW,2014-12-31,0.23378682649922303
0,MDG1.SW,2019-12-31,-0.2012081784386617
1,MDG1.SW,2018-12-31,-0.18674683228101607
2,MDG1.SW,2017-12-31,-0.15070366909731922
0,MER.SW,2019-12-31,0.05427132534642935
1,MER.SW,2018-12-31,0.05149624616686053
2,MER.SW,2017-12-31,0.08241310309049137
3,MER.SW,2016-12-31,0.07385564889422253
4,MER.SW,2015-12-31,0.051931582367367474
5,MER.SW,2014-12-31,0.08022175622272486
0,MRK.SW,2019-12-31,0.1843768596104669
1,MRK.SW,2018-12-31,0.14398239314259237
2,MRK.SW,2017-12-31,0.09415518784833521
3,MRK.SW,2016-12-31,0.05959858263083162
4,MRK.SW,2015-12-31,0.06548571705708327
5,MRK.SW,2014-12-31,0.21666039864610756
0,B4B.SW,2020-09-30,-0.00422888859521607
1,B4B.SW,2019-09-30,0.11520961975950601
2,B4B.SW,2018-09-30,0.10601193207893529
3,B4B.SW,2017-09-30,0.08766716196136701
0,ML.SW,2019-12-31,0.09095346566872763
1,ML.SW,2018-12-31,0.09655769647109765
2,ML.SW,2017-12-31,0.12143409852979108
3,ML.SW,2016-12-31,0.13034967994498228
4,ML.SW,2015-12-31,0.10009104053981685
5,ML.SW,2014-12-31,0.09528481560570208
0,MU.SW,2020-09-03,0.06341007163658781
1,MU.SW,2019-08-29,0.16584700096477398
2,MU.SW,2018-08-30,0.3802828132475679
3,MU.SW,2017-08-31,0.1731884541030598
4,MU.SW,2016-09-01,-0.012376128606033912
5,MU.SW,2015-09-03,0.12891590078070955
0,MSFT.SW,2020-06-30,0.23159724193344133
1,MSFT.SW,2019-06-30,0.20120109056075455
2,MSFT.SW,2018-06-30,0.18204232381712918
3,MSFT.SW,2017-06-30,0.15367970930322203
4,MSFT.SW,2016-06-30,0.19117745747925227
5,MSFT.SW,2015-06-30,0.14826356899659524
0,MLP.SW,2019-12-31,0.060799973925407653
1,MLP.SW,2018-12-31,0.0717380920686874
2,MLP.SW,2017-12-31,0.06837730543379374
3,MLP.SW,2016-12-31,0.03845262438956356
4,MLP.SW,2015-12-31,0.06012574503827631
0,MDLZ.SW,2019-12-31,0.07007094505315797
1,MDLZ.SW,2018-12-31,0.06179335536615063
2,MDLZ.SW,2017-12-31,0.06623696039352048
3,MDLZ.SW,2016-12-31,0.030856730544767726
4,MDLZ.SW,2015-12-31,0.1518460738429537
5,MDLZ.SW,2014-12-31,0.04836388425996061
0,MS.SW,2019-12-31,0.041218049719887954
1,MS.SW,2018-12-31,0.04163270447708108
2,MS.SW,2017-12-31,0.03853348297792742
3,MS.SW,2016-12-31,0.03674037163915706
0,MOR.SW,2019-12-31,-0.24494141559674634
1,MOR.SW,2018-12-31,-0.12270985450551486
2,MOR.SW,2017-12-31,-0.18708529902473822
3,MOR.SW,2016-12-31,-0.1407566692780346
4,MOR.SW,2015-12-31,0.0553532158332162
5,MOR.SW,2014-12-31,-0.010942068156131917
0,MUV2.SW,2019-12-31,
1,MUV2.SW,2018-12-31,
2,MUV2.SW,2017-12-31,
3,MUV2.SW,2016-12-31,
4,MUV2.SW,2015-12-31,
5,MUV2.SW,2014-12-31,
0,NEMA.SW,2019-12-31,0.2624299391012395
1,NEMA.SW,2018-12-31,0.27859641091630777
2,NEMA.SW,2017-12-31,0.3199654278305964
3,NEMA.SW,2016-12-31,0.22410324035523702
4,NEMA.SW,2015-12-31,0.19675435028905092
5,NEMA.SW,2014-12-31,0.2244666747016994
0,NFLX.SW,2019-12-31,0.07604092121479575
1,NFLX.SW,2018-12-31,0.06293698183617043
2,NFLX.SW,2017-12-31,0.03582497970030265
3,NFLX.SW,2016-12-31,0.028945373381394326
4,NFLX.SW,2015-12-31,
5,NFLX.SW,2014-12-31,0.07968036529680365
0,NEM.SW,2019-12-31,0.0982468275293304
1,NEM.SW,2018-12-31,0.03898985629754861
2,NEM.SW,2017-12-31,0.05569409808811305
3,NEM.SW,2016-12-31,-0.011410196566568123
4,NEM.SW,2015-12-31,0.012439908914565236
5,NEM.SW,2014-12-31,0.036138744607799984
0,NKE.SW,2020-05-31,0.12520600225518258
1,NKE.SW,2019-05-31,0.3028830988581162
2,NKE.SW,2018-05-31,0.26218477206595536
3,NKE.SW,2017-05-31,0.2747258926061288
4,NKE.SW,2016-05-31,0.2885587666188128
5,NKE.SW,2015-05-31,0.27546675401244675
0,NOKIA.SW,2019-12-31,0.005762198500350903
1,NOKIA.SW,2018-12-31,-0.014165978042734034
2,NOKIA.SW,2017-12-31,-0.018033946251768036
3,NOKIA.SW,2016-12-31,-0.042389150359177605
4,NOKIA.SW,2015-12-31,0.10595115239078087
5,NOKIA.SW,2014-12-31,
0,NDB.SW,2019-12-31,0.012628118930225609
1,NDB.SW,2018-12-31,0.024646635949297637
2,NDB.SW,2017-12-31,0.0257311296467923
3,NDB.SW,2016-12-31,0.027428212214301813
4,NDB.SW,2015-12-31,0.027908798034992792
0,NDX1.SW,2019-12-31,-0.048035618629039496
1,NDX1.SW,2018-12-31,-0.06089769101078879
2,NDX1.SW,2017-12-31,0.007337872639186236
3,NDX1.SW,2016-12-31,0.08095444660703992
4,NDX1.SW,2015-12-31,0.16833292706791958
5,NDX1.SW,2014-12-31,0.09063633609289147
0,NOEJ.SW,2019-12-31,0.0649661774519547
1,NOEJ.SW,2018-12-31,0.10556325462954944
2,NOEJ.SW,2017-12-31,0.11289460993433988
3,NOEJ.SW,2016-12-31,0.09374535637667916
4,NOEJ.SW,2015-12-31,0.1070227027199096
5,NOEJ.SW,2014-12-31,0.09032134356993282
0,NHY.SW,2019-12-31,-0.011550738623710192
1,NHY.SW,2018-12-31,0.05004995701373237
2,NHY.SW,2017-12-31,0.08523426917867258
3,NHY.SW,2016-12-31,0.08036978722281352
4,NHY.SW,2015-12-31,0.03257406438727472
5,NHY.SW,2014-12-31,0.019784055171384044
0,NOVOB.SW,2019-12-31,0.7287067192964025
1,NOVOB.SW,2018-12-31,0.8411801077643317
2,NOVOB.SW,2017-12-31,0.8803052496428507
3,NOVOB.SW,2016-12-31,0.9539947707722093
4,NOVOB.SW,2015-12-31,0.8538467580410792
0,NZYMB.SW,2019-12-31,0.2419437014393071
1,NZYMB.SW,2018-12-31,0.2777307366638442
2,NZYMB.SW,2017-12-31,0.28095100028993913
3,NZYMB.SW,2016-12-31,0.2570709412466053
4,NZYMB.SW,2015-12-31,0.24987923538748189
0,NVDA.SW,2020-01-26,0.1912304423411242
1,NVDA.SW,2019-01-27,0.3256708183565995
2,NVDA.SW,2018-01-28,0.31681205392545597
3,NVDA.SW,2017-01-29,0.23655780454489012
4,NVDA.SW,2016-01-31,0.14803745766088863
5,NVDA.SW,2015-01-25,0.11972022204599524
0,ORCL.SW,2020-05-31,0.12279362364868991
1,ORCL.SW,2019-05-31,0.13619156518167386
2,ORCL.SW,2018-05-31,0.10918191904733672
3,ORCL.SW,2017-05-31,0.10393184915127286
4,ORCL.SW,2016-05-31,0.12047761445478668
5,ORCL.SW,2015-05-31,0.13423001296908338
0,OSR.SW,2020-09-30,-0.1367599816429555
1,OSR.SW,2019-09-30,-0.14790113770105923
2,OSR.SW,2018-09-30,0.06204724409448819
3,OSR.SW,2017-09-30,0.1315077755240027
4,OSR.SW,2016-09-30,0.24570627409744128
5,OSR.SW,2015-09-30,0.07417300823109178
0,P1Z.SW,2019-12-31,0.04507382264282558
1,P1Z.SW,2018-12-31,0.04760986688379551
2,P1Z.SW,2017-12-31,0.07405114119972682
3,P1Z.SW,2016-12-31,0.39277605727459775
4,P1Z.SW,2015-12-31,0.23394827540764007
0,PYPL.SW,2019-12-31,0.12279839436388958
1,PYPL.SW,2018-12-31,0.13633233876520542
2,PYPL.SW,2017-12-31,0.12282954608899559
3,PYPL.SW,2016-12-31,0.10052388289676426
4,PYPL.SW,2015-12-31,0.09748427672955975
0,RI.SW,2020-06-30,0.02256280847589713
1,RI.SW,2019-06-30,0.07831759396214966
2,RI.SW,2018-06-30,0.07731938795274065
3,RI.SW,2017-06-30,0.07188758129451843
4,RI.SW,2016-06-30,0.06481553700959364
5,RI.SW,2015-06-30,0.043507521773555026
0,UG.SW,2019-12-31,0.11359218199968475
1,UG.SW,2018-12-31,0.12375586854460094
2,UG.SW,2017-12-31,0.10077464539634254
3,UG.SW,2016-12-31,0.09464372273388269
4,UG.SW,2015-12-31,0.06003600360036004
5,UG.SW,2014-12-31,-0.024483133841131665
0,PFV.SW,2019-12-31,0.12106353513403965
1,PFV.SW,2018-12-31,0.19178695878681487
2,PFV.SW,2017-12-31,0.16323266859218716
3,PFV.SW,2016-12-31,0.1834323539784596
4,PFV.SW,2015-12-31,0.16626830777693735
5,PFV.SW,2014-12-31,0.12568915688645874
0,POM.SW,2019-12-31,0.09441812183739426
1,POM.SW,2018-12-31,0.16172474625070477
2,POM.SW,2017-12-31,0.1505419924371155
3,POM.SW,2016-12-31,0.1363427738784775
4,POM.SW,2015-12-31,0.13977097705842587
0,PAH3.SW,2019-12-31,0.12442941673710904
1,PAH3.SW,2018-12-31,0.10466120625465376
2,PAH3.SW,2017-12-31,0.10491000445207657
3,PAH3.SW,2016-12-31,0.049410082230961744
4,PAH3.SW,2015-12-31,-0.01662049861495845
5,PAH3.SW,2014-12-31,0.11120508830096759
0,PN6.SW,2019-12-31,0.08003108003108003
1,PN6.SW,2018-12-31,0.17127659574468085
2,PN6.SW,2017-12-31,0.26851851851851855
3,PN6.SW,2016-12-31,0.5234375
4,PN6.SW,2015-12-31,0.20553359683794467
5,PN6.SW,2014-12-31,0.2743521000893655
0,PG.SW,2020-06-30,0.18049792531120332
1,PG.SW,2019-06-30,0.07132950966104086
2,PG.SW,2018-06-30,0.147946665482442
3,PG.SW,2017-06-30,0.1469799104173134
4,PG.SW,2016-06-30,0.13873150281219518
5,PG.SW,2015-06-30,0.11044581515470639
0,PSM.SW,2019-12-31,0.10951560405896994
1,PSM.SW,2018-12-31,0.06819984139571768
2,PSM.SW,2017-12-31,0.12216338880484115
3,PSM.SW,2016-12-31,0.11954941860465117
4,PSM.SW,2015-12-31,0.13837054697171153
5,PSM.SW,2014-12-31,0.1770339465200076
0,PUM.SW,2019-12-31,0.14812187422409817
1,PUM.SW,2018-12-31,0.15576540755467197
2,PUM.SW,2017-12-31,0.12863740054526235
3,PUM.SW,2016-12-31,0.06357608811891777
4,PUM.SW,2015-12-31,0.04884215365166925
5,PUM.SW,2014-12-31,0.07051467608406183
0,QGEN.SW,2019-12-31,-0.018153846943855793
1,QGEN.SW,2018-12-31,0.047263450864013075
2,QGEN.SW,2017-12-31,0.024264254759082202
3,QGEN.SW,2016-12-31,0.014227835885358265
0,QCOM.SW,2019-09-29,0.3114228623761552
1,QCOM.SW,2018-09-30,0.018378733180177225
2,QCOM.SW,2017-09-24,0.05472800894116785
3,QCOM.SW,2016-09-25,0.15168264961818503
4,QCOM.SW,2015-09-27,0.1451360300698049
0,RDN.SW,2019-12-31,0.1585979860573199
1,RDN.SW,2018-12-31,0.15542353392104255
2,RDN.SW,2017-12-31,0.16336710833982854
3,RDN.SW,2016-12-31,0.15444470643716104
4,RDN.SW,2015-12-31,0.16235249333840884
5,RDN.SW,2014-12-31,0.126328125
0,RAA.SW,2019-12-31,0.4078623143766171
1,RAA.SW,2018-12-31,0.4236851280007969
2,RAA.SW,2017-12-31,0.4130216372215855
3,RAA.SW,2016-12-31,0.3840906248986907
4,RAA.SW,2015-12-31,0.4111117118091222
0,RNO.SW,2019-12-31,0.02935198469631755
1,RNO.SW,2018-12-31,0.08844157220044496
2,RNO.SW,2017-12-31,0.13961098398169336
3,RNO.SW,2016-12-31,0.11395291201982652
4,RNO.SW,2015-12-31,0.08536903643386574
5,RNO.SW,2014-12-31,0.058142386180966135
0,RHM.SW,2019-12-31,0.10289042277825712
1,RHM.SW,2018-12-31,0.1167830483987479
2,RHM.SW,2017-12-31,0.08963730569948186
3,RHM.SW,2016-12-31,0.087683284457478
4,RHM.SW,2015-12-31,0.059972862957937585
5,RHM.SW,2014-12-31,0.006756756756756757
0,RHK.SW,2019-12-31,0.03960504478403123
1,RHK.SW,2018-12-31,0.049508038454184417
2,RHK.SW,2017-12-31,0.032259886956544415
3,RHK.SW,2016-12-31,0.05344195819792544
4,RHK.SW,2015-12-31,0.07884299339307452
5,RHK.SW,2014-12-31,0.8748242070485354
0,RIO.SW,2019-12-31,0.14501088983658725
1,RIO.SW,2018-12-31,0.22684930822636232
2,RIO.SW,2017-12-31,0.15188973298410705
3,RIO.SW,2016-12-31,0.0794235127656111
4,RIO.SW,2015-12-31,-0.008918152001670617
0,RIOP.SW,2019-12-31,0.14501088983658725
1,RIOP.SW,2018-12-31,0.22684930822636232
2,RIOP.SW,2017-12-31,0.15188973298410705
3,RIOP.SW,2016-12-31,0.0794235127656111
4,RIOP.SW,2015-12-31,-0.008918152001670617
5,RIOP.SW,2014-12-31,0.10028662320073073
0,RKET.SW,2019-12-31,0.07047102776353381
1,RKET.SW,2018-12-31,0.04956211164929791
2,RKET.SW,2017-12-31,-0.002212518879294778
0,RDSA.SW,2019-12-31,0.07848493434181675
1,RDSA.SW,2018-12-31,0.1108372928082245
2,RDSA.SW,2017-12-31,0.05538752940457642
3,RDSA.SW,2016-12-31,0.016612831530597127
4,RDSA.SW,2015-12-31,0.007603757675263457
5,RDSA.SW,2014-12-31,0.10608308605341246
0,PHI.SW,2018-12-31,0.08314892675370657
1,PHI.SW,2017-12-31,0.07463819177191176
2,PHI.SW,2016-12-31,0.047437720787264305
3,PHI.SW,2015-12-31,0.015653994385497454
4,PHI.SW,2014-12-31,0.009673202614379085
5,PHI.SW,2009-12-31,0.019931485518530054
0,RWE.SW,2019-12-31,-0.016911797778077633
1,RWE.SW,2018-12-31,0.0014300723791734766
2,RWE.SW,2017-12-31,0.0626678970573157
3,RWE.SW,2016-12-31,-0.12190360231757494
4,RWE.SW,2015-12-31,-0.011750816285118707
5,RWE.SW,2014-12-31,0.038660148719361055
0,SZG.SW,2019-12-31,-0.03962579979037279
1,SZG.SW,2018-12-31,0.05454088603420387
2,SZG.SW,2017-12-31,0.037646760572306814
3,SZG.SW,2016-12-31,0.006775666519369569
4,SZG.SW,2015-12-31,0.009209491347666491
5,SZG.SW,2014-12-31,0.012218531439349681
0,SAP.SW,2019-12-31,0.10045242934889516
1,SAP.SW,2018-12-31,0.1365320850399844
2,SAP.SW,2017-12-31,0.15582202392018343
3,SAP.SW,2016-12-31,0.1407970407190128
4,SAP.SW,2015-12-31,0.11905259075858365
5,SAP.SW,2014-12-31,0.14534592664285953
0,SHAF.SW,2019-12-31,0.0692056583242655
1,SHAF.SW,2018-12-31,0.1351809954751131
2,SHAF.SW,2017-12-31,0.16245136186770429
0,G24.SW,2019-12-31,0.042429616872404444
1,G24.SW,2018-12-31,0.09430416191488315
2,G24.SW,2017-12-31,0.08355352049620723
0,SIN.SW,2019-09-30,0.07553880934438584
1,SIN.SW,2018-09-30,0.08842170011313584
2,SIN.SW,2017-09-30,0.09095452828931293
3,SIN.SW,2016-09-30,0.08941920991292376
4,SIN.SW,2015-09-30,0.08934716411259376
5,SIN.SW,2014-09-30,0.10877110762876935
0,SHL.SW,2019-09-30,0.13858695652173914
1,SHL.SW,2018-09-30,0.12445520581113802
0,WAF.SW,2019-12-31,0.1779018513076697
1,WAF.SW,2018-12-31,0.3148733157114306
2,WAF.SW,2017-12-31,0.20650790765315397
0,SIX2.SW,2019-12-31,0.07830654234758101
1,SIX2.SW,2018-12-31,0.14112653381906196
2,SIX2.SW,2017-12-31,0.09882903691227375
3,SIX2.SW,2016-12-31,0.08828423980145014
4,SIX2.SW,2015-12-31,0.09263028806864274
5,SIX2.SW,2014-12-31,0.08275405557672433
0,LNSX.SW,2019-12-31,0.028972746704138838
1,LNSX.SW,2018-12-31,0.028535364624257584
2,LNSX.SW,2017-12-31,0.03655721608512586
0,SNAP.SW,2019-12-31,-0.2941895634392664
1,SNAP.SW,2018-12-31,-0.5176163524220342
2,SNAP.SW,2017-12-31,-1.1261980093063788
0,GLE.SW,2019-12-31,
1,GLE.SW,2018-12-31,
2,GLE.SW,2017-12-31,
3,GLE.SW,2016-12-31,
4,GLE.SW,2015-12-31,
5,GLE.SW,2014-12-31,
0,SOW.SW,2019-12-31,0.13054248324367296
1,SOW.SW,2018-12-31,0.15062320375231905
2,SOW.SW,2017-12-31,0.16382585120683396
3,SOW.SW,2016-12-31,0.1369288616808238
4,SOW.SW,2015-12-31,0.14580720128386077
5,SOW.SW,2014-12-31,0.11046149532827605
0,SONC.SW,2020-03-31,0.04758942549809809
1,SONC.SW,2019-03-31,0.06788776984963733
2,SONC.SW,2018-03-31,0.05199324328595983
3,SONC.SW,2017-03-31,0.020228531378828067
4,SONC.SW,2016-03-31,0.025712510048435146
5,SONC.SW,2015-03-31,0.0035828233340466694
0,SPF.SW,2020-12-31,-0.2069468768242849
1,SPF.SW,2019-12-31,-0.048825941110696984
2,SPF.SW,2018-12-31,-0.07903152124257652
0,SBUX.SW,2019-09-29,0.342213946930863
1,SBUX.SW,2018-09-30,0.31290263206331675
2,SBUX.SW,2017-10-01,0.4255832980118089
3,SBUX.SW,2016-10-02,0.4299333381119633
4,SBUX.SW,2015-09-27,0.4451312698159257
0,SNH.SW,2019-09-30,-0.13771313941825478
1,SNH.SW,2018-09-30,-0.12590529247910864
0,SZU.SW,2020-02-29,0.001366141188389335
1,SZU.SW,2019-02-28,-0.12216940699758436
2,SZU.SW,2018-02-28,0.05880735710554532
3,SZU.SW,2017-02-28,0.05874541728010162
4,SZU.SW,2016-02-29,0.0360774702802489
5,SZU.SW,2015-02-28,0.020059248053953548
0,SMHN.SW,2019-12-31,-0.09422378816997651
1,SMHN.SW,2018-12-31,0.07219857297529943
2,SMHN.SW,2017-12-31,0.10245617694605648
0,SY1.SW,2019-12-31,0.08703554955570077
1,SY1.SW,2018-12-31,0.10508989460297428
2,SY1.SW,2017-12-31,0.09221956946777886
3,SY1.SW,2016-12-31,0.0960446486533506
4,SY1.SW,2015-12-31,0.09528905829503863
5,SY1.SW,2014-12-31,0.07549105812762061
0,TMUS.SW,2020-12-31,0.01978045377369592
1,TMUS.SW,2019-12-31,0.061855808640731036
2,TMUS.SW,2018-12-31,0.06297326409543255
3,TMUS.SW,2017-12-31,0.05353271914374746
4,TMUS.SW,2016-12-31,0.04091860240201164
5,TMUS.SW,2015-12-31,0.018484917214787934
0,TEG.SW,2019-12-31,0.101671434409481
1,TEG.SW,2018-12-31,0.11352497244127872
2,TEG.SW,2017-12-31,0.09297540572499403
3,TEG.SW,2016-12-31,0.06552001636048306
4,TEG.SW,2015-12-31,0.05001598753686492
5,TEG.SW,2014-12-31,0.03429257816147571
0,TTK.SW,2019-12-31,0.11031048025786894
1,TTK.SW,2018-12-31,0.13274198621325511
2,TTK.SW,2017-12-31,0.1454785074483397
3,TTK.SW,2016-12-31,0.16965976136315633
0,TLX.SW,2019-12-31,
1,TLX.SW,2018-12-31,
2,TLX.SW,2017-12-31,
3,TLX.SW,2016-12-31,
4,TLX.SW,2015-12-31,
5,TLX.SW,2014-12-31,
0,FTI.SW,2019-12-31,-0.15962153597799766
1,FTI.SW,2018-12-31,-0.0951160427226416
2,FTI.SW,2017-12-31,0.03687148413555166
3,FTI.SW,2016-12-31,0.07077942082563154
0,TC1.SW,2019-12-31,-0.01949722593329405
1,TC1.SW,2018-12-31,-0.09168852047278124
2,TC1.SW,2017-12-31,-0.014803882595617213
0,O2D.SW,2019-12-31,-0.0136986301369863
1,O2D.SW,2018-12-31,-0.022254059216809934
2,O2D.SW,2017-12-31,-0.01130484767196781
3,O2D.SW,2016-12-31,-0.007139892071398921
4,O2D.SW,2015-12-31,-0.023740458015267175
5,O2D.SW,2014-12-31,-0.048068849706129305
0,TSCO.SW,2020-02-29,0.03825454545454546
1,TSCO.SW,2020-02-23,0.03825454545454546
2,TSCO.SW,2019-02-28,0.059012232523707124
3,TSCO.SW,2019-02-23,0.04501043841336117
4,TSCO.SW,2018-02-28,0.050655635341867
5,TSCO.SW,2018-02-24,0.05068028536899146
0,TSLA.SW,2019-12-31,-0.02812790796040944
1,TSLA.SW,2018-12-31,-0.05087966169654677
2,TSLA.SW,2017-12-31,-0.10528875535241862
3,TSLA.SW,2016-12-31,-0.0443276624538793
4,TSLA.SW,2015-12-31,-0.16656648095533036
5,TSLA.SW,2014-12-31,-0.07653061224489796
0,TK.SW,2019-09-30,-0.004427375046674135
1,TK.SW,2018-09-30,0.03229520465143054
2,TK.SW,2017-09-30,0.018325628028741714
3,TK.SW,2016-09-30,0.03686709704956517
4,TK.SW,2015-09-30,0.026593748324486622
5,TK.SW,2008-09-30,0.13474046952401464
0,TMO.SW,2018-12-31,0.005810231289097256
1,TMO.SW,2017-12-31,-0.1905432925711087
2,TMO.SW,2016-12-31,0.005729701018525691
3,TMO.SW,2015-12-31,-0.0058447043129725785
0,FP.SW,2019-12-31,0.08524993843880818
1,FP.SW,2018-12-31,0.09287094916927126
2,FP.SW,2017-12-31,0.060927465765949894
3,FP.SW,2016-12-31,0.040704962760858346
4,FP.SW,2015-12-31,0.037110466892207324
5,FP.SW,2014-12-31,0.0730390347764372
